"REQ. TIME","DEVICE ID","IP ADDRESS","LOCATION","COUNTRY","CARRIER","APP BUNDLE","MAKE","MODEL","CONNECTION TYPE","GEO TYPE"
"2024-09-19 04:44:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","119.155.190.109","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-09 01:33:00","082378ce-1b7b-438e-be94-9c51a9e937cd","223.123.2.16","32.57755, 73.48395","PK","Zong","com.blued.international","Infinix","X6525","Cellular Network- 4G","GPS/Location Services"
"2024-09-25 04:50:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-09 01:32:00","082378ce-1b7b-438e-be94-9c51a9e937cd","223.123.2.16","32.577538, 73.48393","PK","Zong","com.blued.international","Infinix","X6525","Cellular Network- 4G","GPS/Location Services"
"2024-08-25 04:47:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","119.155.174.201","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-14 04:49:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.171.76","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-09 01:35:00","082378ce-1b7b-438e-be94-9c51a9e937cd","223.123.2.16","32.577538, 73.48394","PK","Zong","com.blued.international","Infinix","X6525","Cellular Network- 4G","GPS/Location Services"
"2024-08-09 01:35:00","082378ce-1b7b-438e-be94-9c51a9e937cd","223.123.2.16","32.577538, 73.48394","PK","Zong","com.blued.international","Infinix","X6525","Cellular Network- 4G","GPS/Location Services"
"2025-05-01 11:45:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.149.57","30, 70","pak","ufone","com.callapp.contacts","vivo","v2066","Wifi","IP Address"
"2025-01-05 04:30:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-27 10:58:00","c5d0de93-0119-499b-aef2-2352cc80f8a4","118.107.137.3","30, 70","pak","special communication organization","com.nextwave.wcc2","apple","iphone15,3","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-25 04:47:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","119.155.174.201","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-11 04:59:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.54, 74.51","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-25 04:52:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.13.181","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-10-05 05:05:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2025-01-05 04:06:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.54, 74.51","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-10-05 05:05:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-10-05 05:05:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-14 04:46:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.186.52","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-09 01:34:00","082378ce-1b7b-438e-be94-9c51a9e937cd","223.123.2.16","32.577534, 73.483925","PK","Zong","com.blued.international","Infinix","X6525","Cellular Network- 4G","GPS/Location Services"
"2024-09-25 04:52:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.13.181","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-01-31 02:32:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.80.31.12","32.840385, 73.91338","pk","mobilink mobile internet","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-08-09 01:32:00","082378ce-1b7b-438e-be94-9c51a9e937cd","223.123.2.16","32.577538, 73.48393","PK","Zong","com.blued.international","Infinix","X6525","Cellular Network- 4G","GPS/Location Services"
"2024-09-14 04:49:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.171.76","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-01-05 04:07:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.54, 74.51","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-01-05 04:23:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.54, 74.51","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-06 04:33:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.54, 74.51","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-19 04:44:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","119.155.190.109","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-01-05 04:25:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.54, 74.51","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-08 04:42:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.186.137","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-08 04:42:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.186.137","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-23 05:01:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.181.64","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-12-24 23:57:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-23 05:01:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.181.64","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-12 19:50:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.198.68.166","32.865166, 74.25736","pk","pakistan mobile communication limited","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-12-01 04:57:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Wifi","GPS/Location Services"
"2025-01-05 04:13:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-25 05:04:00","2f112c45-2afa-4bc7-aec2-02867f1f9e3c","223.123.92.253","32.865185, 74.259224","PK","Zong","com.mxtech.videoplayer.ad","Infinix","X689B","Wifi","GPS/Location Services"
"2025-02-12 19:52:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.198.68.166","32.865166, 74.25736","pk","pakistan mobile communication limited","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-12-19 05:20:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-12-19 05:20:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-07 05:20:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.169.244","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-07 05:20:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.169.244","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-01-05 04:11:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-25 05:04:00","2f112c45-2afa-4bc7-aec2-02867f1f9e3c","223.123.92.253","32.865185, 74.259224","PK","Zong","com.mxtech.videoplayer.ad","Infinix","X689B","Wifi","GPS/Location Services"
"2024-12-01 04:57:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Wifi","GPS/Location Services"
"2024-09-25 05:04:00","2f112c45-2afa-4bc7-aec2-02867f1f9e3c","223.123.92.253","32.865185, 74.259224","PK","Zong","com.mxtech.videoplayer.ad","Infinix","X689B","Wifi","GPS/Location Services"
"2024-09-25 05:04:00","2f112c45-2afa-4bc7-aec2-02867f1f9e3c","223.123.92.253","32.865185, 74.259224","PK","Zong","com.mxtech.videoplayer.ad","Infinix","X689B","Wifi","GPS/Location Services"
"2024-09-25 05:04:00","2f112c45-2afa-4bc7-aec2-02867f1f9e3c","223.123.92.253","32.865185, 74.259224","PK","Zong","com.mxtech.videoplayer.ad","Infinix","X689B","Wifi","GPS/Location Services"
"2024-09-13 05:03:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-25 05:04:00","2f112c45-2afa-4bc7-aec2-02867f1f9e3c","223.123.92.253","32.865185, 74.259224","PK","Zong","com.mxtech.videoplayer.ad","Infinix","X689B","Wifi","GPS/Location Services"
"2025-04-04 19:53:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.88","36, 74.12","pak","special communication organization","com.blued.international","infinixmobilitylimited","infinixx680","Cellular Network- Unknown Generation","IP Address"
"2024-09-25 05:04:00","2f112c45-2afa-4bc7-aec2-02867f1f9e3c","223.123.92.253","32.865185, 74.259224","PK","Zong","com.mxtech.videoplayer.ad","Infinix","X689B","Wifi","GPS/Location Services"
"2024-11-13 10:41:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.153.117.74","32.871452, 74.2446","PK","SB Communications (Pvt) Ltd.","com.callapp.contacts","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-07 05:18:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.169.244","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-25 05:05:00","2f112c45-2afa-4bc7-aec2-02867f1f9e3c","223.123.92.253","32.865185, 74.259224","PK","Zong","com.mxtech.videoplayer.ad","Infinix","X689B","Wifi","GPS/Location Services"
"2024-09-25 05:05:00","2f112c45-2afa-4bc7-aec2-02867f1f9e3c","223.123.92.253","32.865185, 74.259224","PK","Zong","com.mxtech.videoplayer.ad","Infinix","X689B","Wifi","GPS/Location Services"
"2025-02-12 19:56:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.198.68.166","32.870728, 74.24698","pk","pakistan mobile communication limited","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-09-25 05:05:00","2f112c45-2afa-4bc7-aec2-02867f1f9e3c","223.123.92.253","32.865185, 74.259224","PK","Zong","com.mxtech.videoplayer.ad","Infinix","X689B","Wifi","GPS/Location Services"
"2025-02-06 04:42:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.54, 74.51","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-25 05:05:00","2f112c45-2afa-4bc7-aec2-02867f1f9e3c","223.123.92.253","32.865185, 74.259224","PK","Zong","com.mxtech.videoplayer.ad","Infinix","X689B","Wifi","GPS/Location Services"
"2025-02-08 22:21:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.47.31","32.75908, 73.907646","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-08 04:43:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.186.137","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-08 22:21:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.47.31","32.75908, 73.907646","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-25 05:05:00","2f112c45-2afa-4bc7-aec2-02867f1f9e3c","223.123.92.253","32.865185, 74.259224","PK","Zong","com.mxtech.videoplayer.ad","Infinix","X689B","Wifi","GPS/Location Services"
"2025-02-12 20:02:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.198.68.166","32.87651, 74.2256","pk","pakistan mobile communication limited","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-09-10 02:06:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-28 04:58:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2025-02-12 20:07:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.198.68.166","32.88917, 74.18636","pk","pakistan mobile communication limited","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-09-28 04:58:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-12-01 04:00:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Wifi","GPS/Location Services"
"2024-09-25 05:06:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.13.181","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-28 04:58:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-25 05:06:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.13.181","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-18 02:07:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-11-13 11:16:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.121.178.190","32.870876, 74.24381","PK","Dream Internet Services Pvt","com.callapp.contacts","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-28 04:58:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-10-02 05:00:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2025-04-20 10:07:00","c5d0de93-0119-499b-aef2-2352cc80f8a4","103.121.31.130","30, 70","pak","","com.nextwave.wcc2","apple","iphone","Wifi","IP Address"
"2024-12-23 01:22:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-12-01 04:09:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Wifi","GPS/Location Services"
"2025-02-08 22:28:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.47.31","32.75908, 73.907646","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-12-21 04:01:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-08 04:57:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.175.137","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-14 05:01:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.186.52","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-11 05:26:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.54, 74.51","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-14 05:01:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.186.52","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-08 04:57:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.175.137","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-10 02:09:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2025-02-08 22:26:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.47.31","32.75908, 73.907646","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-08-14 01:58:00","082378ce-1b7b-438e-be94-9c51a9e937cd","223.123.77.21","32.57753, 73.483925","PK","Zong","com.blued.international","Infinix","X6525","Cellular Network- 3G","GPS/Location Services"
"2025-02-12 20:15:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.198.68.166","32.86472, 74.137054","pk","pakistan mobile communication limited","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-09-14 05:02:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.186.52","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-14 01:58:00","082378ce-1b7b-438e-be94-9c51a9e937cd","223.123.77.21","32.57753, 73.483925","PK","Zong","com.blued.international","Infinix","X6525","Cellular Network- 3G","GPS/Location Services"
